evaluation/Num Paths,evaluation/num paths total,exploration/Returns Max,exploration/path length Std,evaluation/Actions Std,trainer/Policy log std Max,evaluation/Rewards Mean,trainer/Log Pis Mean,time/saving (s),exploration/Num Paths,exploration/Rewards Mean,time/exploration sampling (s),evaluation/path length Mean,Epoch,evaluation/Actions Min,exploration/Returns Mean,exploration/Actions Min,evaluation/Average Returns,exploration/num paths total,trainer/Q2 Predictions Max,exploration/Returns Min,trainer/Q Targets Std,evaluation/Rewards Std,trainer/QF1 Loss,evaluation/num steps total,trainer/Policy log std Min,trainer/Policy log std Std,exploration/Actions Max,evaluation/path length Std,trainer/Q Targets Mean,exploration/Actions Mean,trainer/Policy mu Mean,trainer/Policy log std Mean,time/data storing (s),exploration/Rewards Std,trainer/Q1 Predictions Max,exploration/Average Returns,trainer/Alpha,exploration/num steps total,time/training (s),time/evaluation sampling (s),time/epoch (s),evaluation/Returns Mean,exploration/Actions Std,trainer/Q1 Predictions Min,exploration/Returns Std,trainer/Q1 Predictions Mean,trainer/Log Pis Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,time/total (s),trainer/QF2 Loss,evaluation/Rewards Max,trainer/Policy mu Min,exploration/path length Min,trainer/Alpha Loss,evaluation/Returns Max,replay_buffer/size,time/logging (s),evaluation/Rewards Min,exploration/Rewards Min,evaluation/Returns Std,trainer/Q1 Predictions Std,trainer/Q Targets Max,evaluation/Actions Mean,trainer/Policy Loss,trainer/Policy mu Std,trainer/Log Pis Std,trainer/Q2 Predictions Std,trainer/Q Targets Min,exploration/path length Mean,exploration/path length Max,evaluation/path length Max,trainer/Policy mu Max,evaluation/Actions Max,trainer/Log Pis Max,evaluation/path length Min,evaluation/Returns Min,exploration/Rewards Max
333,45288,74.8941155005234,0.0,0.48180902,0.09437246,3.9556586220574905,2.07243,0.11867003797669895,5,3.958621215561672,0.04672409797785804,15.0,135,-0.9922704,59.37931823342508,-0.9938936,59.33487933086236,747,35.441505,51.595738867199984,8.646623,1.9588584636122601,0.7482788,679320,-2.6379013,0.5389892,0.9989606,0.0,17.938576,-0.032586742,0.005560726,-1.4716463,0.8047689239901956,1.9017609527423773,34.06841,59.37931823342508,0.09802484512329102,11200,3.3756504970078822,2.3333631260029506,6.705661005951697,59.33487933086236,0.51009107,-0.47834417,8.022618834767817,18.134096,-3.4688432,18.049034,-2.0007305,1279.8107715312217,0.6418444,10.303697319254898,-2.4554074,15,0.16819430887699127,89.10094547535168,22400,0.026484322996111587,7.978845608028654e-12,7.978845608028654e-12,9.78786034795163,8.548435,34.393276,-0.00079829356,-16.740906,1.1427301,1.5496613,8.648467,-0.48346567,15.0,15,15,2.807651,0.99432945,5.4273653,15,26.137024102085284,6.78256615742895
333,45621,78.25495005785228,0.0,0.48310876,-0.2342481,3.914820949679421,1.9445182,0.11003450298449025,5,3.989166621594867,0.05558693202328868,15.0,136,-0.9927443,59.83749932392301,-0.9809661,58.72231424519131,752,34.65212,47.78681797288116,9.430639,1.9611391964068874,0.74959695,684315,-2.7093573,0.5391598,0.99336797,0.0,18.472267,0.168981,0.041906044,-1.4571902,1.0752258180000354,2.077965053844514,33.443546,59.83749932392301,0.09567371010780334,11275,3.3456102430063765,2.577078013011487,7.190028549026465,58.72231424519131,0.47883454,-5.621898,10.763602511695371,18.440918,-6.253107,19.06158,-4.334126,1292.2613166332303,1.3288269,9.129491715494582,-2.7682443,15,-0.13024960458278656,86.36599779692197,22550,0.026493040000787005,7.978845608028654e-12,7.978845608028654e-12,8.896688973721462,9.389744,34.362114,0.047509313,-17.08695,1.1708792,1.7734946,9.228801,-8.694781,15.0,15,15,2.9864628,0.994704,5.391131,15,12.866905544854209,9.042856741354504
333,45954,65.23907761939773,0.0,0.47659874,0.20514455,3.8817086911876433,1.9594646,0.1524706220079679,5,3.8108284711306193,0.06411241099704057,15.0,137,-0.99159044,57.162427066959275,-0.98735744,58.225630367814645,757,36.253075,44.53239620040844,9.361055,1.9375948621412993,0.79677,689310,-2.542375,0.5400056,0.99710196,0.0,17.887074,-0.13998145,-0.1583918,-1.4322245,1.0952378759975545,1.820270662840659,35.88957,57.162427066959275,0.09156599640846252,11350,3.3527157380012795,2.8373363759892527,7.530709067999851,58.225630367814645,0.4512236,-0.18839929,8.948165322180737,17.810055,-2.3097582,17.801521,-1.315003,1305.2754415402596,0.9612409,8.278054479894307,-2.6873238,15,-0.09681137651205063,83.99388192148139,22700,0.02883604500675574,7.978845608028654e-12,7.978845608028654e-12,9.834180965238938,9.311489,35.37642,-0.014918385,-16.402409,1.1833293,1.5376395,9.35828,-1.1087321,15.0,15,15,3.080036,0.99725693,5.3430653,15,22.25443201149558,6.309276847792078
333,46287,66.76204497310255,0.0,0.48001978,0.37815404,3.8070030065702882,1.8878078,0.11209627601783723,5,3.8601908882572555,0.04211785798543133,15.0,138,-0.9940705,57.902863323858824,-0.98763263,57.10504509855435,762,35.13364,50.132269472477205,9.286391,1.9790884020827313,0.473652,694305,-2.6522026,0.58750886,0.9948784,0.0,18.531136,-0.013807065,0.033727504,-1.4889685,0.7161892769800033,1.6616316322113194,35.79597,57.902863323858824,0.10105754435062408,11425,2.978886451019207,2.7219142370158806,6.599783145997208,57.10504509855435,0.4940266,-2.0021968,5.632644682310697,18.558662,-1.8124274,18.69174,-1.7815812,1318.3870619142544,0.66272897,8.981103815692991,-3.6884465,15,-0.25725266337394714,87.16879511848784,22850,0.028579046978848055,7.978845608028654e-12,7.978845608028654e-12,12.685712643865156,9.243148,35.741257,0.0018328051,-17.249483,1.1001614,1.5886527,9.148655,-2.0821497,15.0,15,15,2.7576218,0.9952759,7.6625385,15,9.771797474695463,6.112932069430713
333,46620,67.90336684796229,0.0,0.47862068,0.3658378,3.8992129017187103,1.5652028,0.11790867798845284,5,3.811997858773758,0.04201950700371526,15.0,139,-0.99469423,57.17996788160639,-0.9975081,58.48819352578065,767,34.905594,44.11615751071572,9.689282,1.970985494914538,1.6233656,699300,-2.3233287,0.53467697,0.99661124,0.0,16.775135,0.020030782,-0.034007825,-1.4458995,0.6997599470196292,1.949694662251416,36.09192,57.17996788160639,0.09753304719924927,11500,2.9757428049924783,2.255765393987531,6.119285530992784,58.48819352578065,0.51342845,-2.998125,7.957225189331357,16.483126,-2.4074237,16.342888,-1.8983316,1331.5770854252332,1.3283187,9.055490010251187,-2.8509157,15,-1.011734127998352,84.84679352822764,23000,0.028089200000977144,7.978845608028654e-12,7.978845608028654e-12,10.278985896742611,9.700466,35.708878,-0.0015095017,-15.42563,1.062107,1.3755966,9.529764,-1.5365179,15.0,15,15,2.6139686,0.99349684,5.438081,15,11.457259934562858,8.1358381219021
333,46953,66.51771362428536,0.0,0.48718852,0.24173903,3.9513008259522024,1.9157392,0.12331191200064495,5,3.6762082918836403,0.03640040699974634,15.0,140,-0.99374276,55.143124378254605,-0.99865854,59.269512389283015,772,35.908226,40.91287892855839,9.327924,1.9925576428046856,0.9459889,704295,-2.459727,0.5877131,0.99973613,0.0,18.934076,0.079842374,-0.03922205,-1.3777924,0.6728044640040025,1.9185968604887498,34.778496,55.143124378254605,0.09627020359039307,11575,2.9945539759937674,2.0610791800136212,5.916589172993554,59.269512389283015,0.5073613,-2.4286501,9.021544328555954,18.808838,-2.095356,18.313046,-2.9612174,1344.6821799301833,1.8409852,9.004262372127565,-2.6411529,15,-0.19717368483543396,86.8093047465014,23150,0.028439233981771395,7.978845608028654e-12,7.978845608028654e-12,9.926679566081656,9.291905,37.594067,-0.0264772,-17.148262,1.207161,1.5260049,9.185922,-1.4467903,15.0,15,15,2.890284,0.99591315,5.5767183,15,22.213356441461592,6.360214395221526
333,47286,61.83999388076061,0.0,0.48786122,-0.23442541,3.9380779950767484,2.1132088,0.12828469701344147,5,3.8709209522112884,0.039261569996597245,15.0,141,-0.993065,58.06381428316932,-0.9936907,59.07116992615123,777,36.507713,54.815879854597824,9.6013975,2.010760278610121,0.4931618,709290,-2.4257867,0.55768,0.9400448,0.0,18.16032,-0.19279571,0.106717765,-1.3439521,0.6403597250173334,1.8677932162406379,36.888443,58.06381428316932,0.09992197155952454,11650,3.076142484002048,2.006643358996371,5.91699622804299,59.07116992615123,0.45942867,-0.114697844,2.8195444354492762,18.124275,-3.1985793,18.243011,-1.5018269,1357.4739579842135,0.497765,11.498018214227375,-2.8023975,15,0.2608811855316162,85.29894661181731,23300,0.02630439301719889,7.978845608028654e-12,7.978845608028654e-12,10.242439195284993,9.455166,36.795227,0.006143406,-16.933334,1.2885425,1.5728973,9.599859,-1.4805051,15.0,15,15,2.7686691,0.9956787,5.5794606,15,17.807697430272544,6.559031655728376
333,47619,64.80388228458901,0.0,0.49097908,0.6032494,3.9755583840973205,1.9549879,0.1307741350028664,5,3.198299204342534,0.04944596200948581,15.0,142,-0.99502826,47.97448806513801,-0.99220794,59.63337576145981,782,37.940006,20.42663140652049,9.722348,1.9845114798147148,0.81615007,714285,-2.3527794,0.58275443,0.9978295,0.0,19.067791,0.13947329,0.056727093,-1.3792597,0.7882288119872101,2.1458106614302666,36.45231,47.97448806513801,0.10454981029033661,11725,3.2482059079920873,2.167532971012406,6.415742073004367,59.63337576145981,0.5277725,-1.7916784,15.483350193262563,18.889225,-2.9912772,19.06826,-1.4078202,1370.6132356051821,0.76113915,9.472496909357444,-2.8048692,15,-0.10168001055717468,91.73202996459769,23450,0.03155428500031121,7.978845608028654e-12,7.978845608028654e-12,9.354392570851159,9.625514,38.528,0.040790282,-17.685406,1.2173302,1.7160071,9.71155,-2.1881483,15.0,15,15,2.9127975,0.99530065,6.012624,15,24.21424120130488,7.229959064285659
333,47952,75.70826682429303,0.0,0.49919316,0.00056529045,4.073197506923691,1.6916189,0.11831730001722462,5,4.209644741688683,0.0469665190030355,15.0,143,-0.997775,63.14467112533024,-0.9831203,61.097962603855365,787,35.103233,49.236925155653346,9.254116,2.073980611597863,1.0458313,719280,-2.4714582,0.51907116,0.99617916,0.0,18.683887,0.17817917,-0.022311082,-1.4903449,0.9056584140053019,2.1500809213123295,36.20079,63.14467112533024,0.09875169396400452,11800,3.370423803018639,2.366891508019762,6.836654383077985,61.097962603855365,0.4867649,-1.0067482,8.441688580038308,18.932335,-3.494145,18.789402,-0.7400508,1383.6514323482697,0.9265906,11.613547163110606,-3.1943169,15,-0.7136313915252686,93.64342484946697,23600,0.02839683901402168,7.978845608028654e-12,7.978845608028654e-12,9.654337462546291,9.350865,36.476772,0.03780992,-17.931812,1.088921,1.6895444,9.3397045,-1.9132671,15.0,15,15,2.565242,0.9934634,6.471896,15,20.1667400379187,9.38246793766647
333,48285,68.45548763535024,0.0,0.48450327,0.4636402,4.036981208000339,1.7669785,0.12202626402722672,5,4.2069326728946015,0.05605946498690173,15.0,144,-0.99212235,63.10399009341901,-0.9949795,60.55471812000508,792,35.05449,59.00022212062596,9.862303,1.9732035772254666,0.87358874,724275,-2.5503683,0.5673188,0.9985263,0.0,18.198612,-0.08069073,0.11158304,-1.3987055,1.0828395650023594,1.9616817422848658,34.543808,63.10399009341901,0.1009729653596878,11875,3.313237255992135,2.5459989990049507,7.145293381996453,60.55471812000508,0.49882317,-2.8386323,3.2998840148707975,18.18809,-2.6799958,18.28976,-2.4927535,1396.3658389652846,0.92953765,9.684711164112565,-2.3946254,15,-0.534553587436676,86.21698800056434,23750,0.025131832982879132,7.978845608028654e-12,7.978845608028654e-12,8.37118581143277,9.8340435,35.30725,0.006912536,-17.05577,1.137342,1.5510712,9.744474,-1.8189546,15.0,15,15,2.7028496,0.9942964,4.5922604,15,34.12962305938343,6.349433288455467
333,48618,83.0369055633319,0.0,0.4910841,-0.18993354,4.006363289460113,2.1792924,0.11109359699185006,5,4.076438172554896,0.09720035700593144,15.0,145,-0.9945755,61.146572588323444,-0.99188054,60.095449341901706,797,35.329018,46.14917838198422,8.496682,2.0054724123209424,0.73221534,729270,-2.3787997,0.5087621,0.9947007,0.0,19.57268,-0.0442719,0.052963927,-1.3655345,1.1233194590022322,2.0843467986976543,35.29546,61.146572588323444,0.10309886932373047,11950,3.1970997939934023,3.0283734219847247,7.585955695976736,60.095449341901706,0.50739,-0.2722509,12.059517592324156,19.769358,-2.0735588,19.445934,-1.3281814,1409.7361513902433,0.6640612,10.034412864196502,-2.8118324,15,0.40742433071136475,93.90742620502773,23900,0.028869066998595372,7.978845608028654e-12,7.978845608028654e-12,9.646949326700893,8.525515,34.45223,0.0076371063,-18.289738,1.2836137,1.568193,8.491755,-1.6801966,15.0,15,15,2.630077,0.993555,6.060226,15,29.169883206414216,9.173903093795285
333,48951,70.11587905837811,0.0,0.49767578,0.20620221,3.9288183300819477,2.4814754,0.11267700299504213,5,4.420173536945755,0.041205369983799756,15.0,146,-0.99440604,66.3026030541863,-0.9938107,58.93227495122921,802,34.36634,57.43045797855815,9.590951,2.038732515122734,0.92438114,734265,-2.424764,0.56172997,0.9982,0.0,19.059147,0.09364237,0.10270729,-1.3854656,0.7166497470170725,2.1075043951096153,34.423332,66.3026030541863,0.09720470011234283,12025,3.006996087002335,2.765056679985719,6.66999269198277,58.93227495122921,0.4871715,-3.1556864,4.730235930966697,19.14013,-2.327386,19.01812,-3.4699342,1422.8023504192824,0.7497209,9.956361587902647,-2.6246762,15,1.122758388519287,88.9760339304035,24050,0.02740780499880202,7.978845608028654e-12,7.978845608028654e-12,11.011160399440408,9.42589,34.925255,0.013446628,-17.331278,1.3103139,1.6822997,9.560643,-3.434769,15.0,15,15,2.8566976,0.9957938,6.679567,15,19.45520292322741,7.188479000118475
333,49284,70.15936578937311,0.0,0.48679867,0.22394991,4.061520250200096,2.0150762,0.11254873001598753,5,4.130260427362723,0.04928652400849387,15.0,147,-0.9945024,61.95390641044086,-0.99646235,60.922803753001446,807,35.479218,51.10068251006419,9.5749235,1.9918360572272873,1.0881244,739260,-2.5179176,0.5957044,0.99225247,0.0,18.525867,-0.0894022,0.09802005,-1.4215382,0.7154383989982307,2.1006937809268114,35.46969,61.95390641044086,0.09662505984306335,12100,2.988458501989953,2.4299275370140094,6.323126925010001,60.922803753001446,0.51773316,-2.2266169,6.355312371383038,18.850254,-4.199035,19.026546,-2.9325578,1436.615646118269,1.1012461,8.628086706188332,-2.638315,15,0.035249512642621994,84.94990568785083,24200,0.02746723298332654,7.978845608028654e-12,7.978845608028654e-12,8.477249914947675,9.683368,34.33245,0.017934904,-17.400208,1.1957011,1.6235027,9.704121,-1.6482341,15.0,15,15,2.872435,0.996056,6.0323744,15,24.65788028583219,7.310394188230371
333,49617,64.96195399873484,0.0,0.48562968,0.4619667,3.7966268495016497,1.788136,0.11602790301549248,5,3.385719795516416,0.04694236000068486,15.0,148,-0.9920023,50.785796932746244,-0.9988579,56.94940274252476,812,35.77766,39.31424988164157,9.740959,2.015048281974335,0.85238606,744255,-2.5017657,0.5331765,0.9988039,0.0,18.428661,-0.033700798,0.03051686,-1.4338526,0.7295096599846147,1.9279415288407493,36.456573,50.785796932746244,0.09863218665122986,12175,2.968535047984915,2.1378416399820708,6.027714787982404,56.94940274252476,0.5186139,-7.2072754,9.321006811318759,18.39806,-2.8423772,18.18392,-7.060173,1450.0694453202887,1.0422872,8.924088496774303,-2.5377102,15,-0.4905088543891907,82.40867407943823,24350,0.028858177014626563,7.978845608028654e-12,7.978845608028654e-12,11.937953848559658,9.621943,36.53081,0.005785382,-16.90495,1.1452446,1.6929125,9.379617,-5.9361415,15.0,15,15,2.9322605,0.9954792,5.5359488,15,15.497215912300751,6.6531314203601095
333,49950,62.88412896848341,0.0,0.50809395,0.3719437,3.9141010698784022,2.212503,0.1259195379971061,5,3.690813661430211,0.03721937397494912,15.0,149,-0.9958016,55.36220492145317,-0.9981765,58.71151604817603,817,34.907803,49.591430882182514,9.888046,2.039276633281085,1.0186397,749250,-2.6135688,0.5558002,0.9970834,0.0,18.991608,0.019726943,0.05871474,-1.4844851,0.628170329000568,1.8152508761996744,34.701466,55.36220492145317,0.10163525491952896,12250,3.0340150499832816,2.020443784975214,5.8763178759254515,58.71151604817603,0.4974187,-5.9166737,4.543827972609063,18.957737,-1.4626524,18.630375,-6.8633323,1463.3142202792806,1.2197582,11.271511161249144,-2.705341,15,0.4861527681350708,95.6876731940595,24500,0.030549799994332716,7.978845608028654e-12,7.978845608028654e-12,10.21932094593966,9.97342,35.210617,0.020699076,-17.340967,1.1922498,1.3664079,10.029778,-2.8926282,15.0,15,15,2.972516,0.9953439,5.5279746,15,17.76855493454323,7.57174602686015
333,50283,60.05297407792727,0.0,0.49496076,0.31951076,3.792598253241741,1.8054069,0.2540646890120115,5,3.699796002023038,0.04263545200228691,15.0,150,-0.99831116,55.496940030345556,-0.99744517,56.88897379862611,822,35.73341,53.16097690611697,9.386978,1.9338780523973522,1.152726,754245,-2.4456048,0.5748786,0.99885947,0.0,19.03838,-0.02834721,-0.0071570184,-1.3474311,0.6762417650024872,1.7462889863051652,35.580784,55.496940030345556,0.10030119121074677,12325,3.145031275023939,2.078524798998842,6.227423930016812,56.88897379862611,0.5043404,-3.2877765,2.4917014900911063,19.518578,-3.5886943,19.458714,-4.046817,1476.877019173262,1.2396201,12.259768964754207,-3.153862,15,-0.44719451665878296,84.92222342948143,24650,0.030925949977245182,7.978845608028654e-12,7.978845608028654e-12,9.344333144576018,9.369275,35.212803,-0.01993406,-18.064486,1.1784612,1.7313823,9.357919,-1.8504171,15.0,15,15,2.596993,0.99256617,8.318453,15,21.632270905279686,5.923069356161893
333,50616,64.38916181853494,0.0,0.49635845,-0.16534334,4.01914816938294,1.7822667,0.12877062198822387,5,3.889499569145455,0.046458079013973475,15.0,151,-0.9927632,58.34249353718184,-0.9987734,60.287222540744104,827,34.454052,48.695277779194086,10.060377,2.033450178328298,1.0124898,759240,-2.5392327,0.5367368,0.9996048,0.0,18.932459,-0.09021935,-0.06495658,-1.4283116,0.7537024549965281,2.0037714285752135,34.3075,58.34249353718184,0.10070674866437912,12400,3.3031437780009583,2.12744300099439,6.390610996983014,60.287222540744104,0.55898434,-10.940311,5.576134784339048,19.155937,-4.250441,19.12511,-10.178303,1490.1284635892662,0.64140016,12.740735912081528,-3.3127213,15,-0.49977773427963257,98.63972560847182,24800,0.031093061988940462,7.978845608028654e-12,7.978845608028654e-12,9.409514036611565,9.961177,34.394855,-0.005065758,-17.816805,1.1556071,1.7895948,9.962152,-10.77081,15.0,15,15,2.8654518,0.9950719,7.5745373,15,30.245839345437474,7.672008144627425
333,50949,73.19081343702828,0.0,0.48846447,-0.357951,4.030016806628698,2.0169263,0.11331890401197597,5,4.1249637633409035,0.0514534050016664,15.0,152,-0.9936805,61.874456450113556,-0.9982855,60.450252099430465,832,35.86094,47.98162897243641,9.239976,2.0294444723016865,0.79926485,764235,-2.5325668,0.539172,0.9652133,0.0,20.446629,-0.1779077,-0.0018412545,-1.4467022,0.9338307830039412,2.162308709777786,36.04093,61.874456450113556,0.10127110034227371,12475,3.3456282620027196,2.451217888010433,6.922196927014738,60.450252099430465,0.48649028,-2.6841116,9.983284674394769,20.51595,-2.6486514,20.220066,-2.7145164,1503.3487421752652,0.7674754,9.987732218507904,-2.6100922,15,0.038762759417295456,92.13630480479611,24950,0.026747684984002262,7.978845608028654e-12,7.978845608028654e-12,9.930733976441767,9.298521,36.66501,-0.0055659655,-18.880594,1.2152653,1.5768225,9.166644,-2.9163425,15.0,15,15,2.8317146,0.99451274,5.289836,15,19.763075192950524,7.088987823676015
333,51282,77.84518502129472,0.0,0.4952388,-0.070319675,4.031404478210538,1.7817557,0.11718505999306217,5,4.075978669098187,0.05848302401136607,15.0,153,-0.9954056,61.13968003647282,-0.99504226,60.47106717315807,837,33.809566,51.73043856101788,9.332329,2.029519271827585,1.1233861,769230,-2.6122878,0.5639569,0.99742466,0.0,18.443502,0.08083407,-0.049089424,-1.4177562,1.0826108450128231,2.018777856358257,34.48411,61.13968003647282,0.10147634893655777,12550,3.2171200859884266,2.7082370720163453,7.21132747802767,60.47106717315807,0.48751587,-2.9268715,9.573541252536375,18.234024,-2.6552122,18.214138,-2.4120574,1516.3668517082988,0.8915339,11.393819771553936,-2.8442938,15,-0.4990382194519043,90.29152820026357,25100,0.027691391005646437,7.978845608028654e-12,7.978845608028654e-12,8.926584964010525,9.246523,36.53837,0.012013789,-16.551449,1.1426164,1.5406562,9.356498,-2.223284,15.0,15,15,2.6051543,0.9945501,4.940176,15,25.230724345599068,7.819277761528909
333,51615,62.464199094038385,0.0,0.49109334,-0.14689979,3.940077837757819,1.8907597,0.11081581501639448,5,3.343995626890124,0.06035133701516315,15.0,154,-0.9974131,50.15993440335184,-0.9916472,59.10116756636729,842,36.400635,29.133837142986895,9.118657,2.0697568748514095,0.86928445,774225,-2.457384,0.5400914,0.9981355,0.0,18.668135,0.036837857,-0.12513044,-1.3836564,1.020551786001306,1.8055195064087768,36.586933,50.15993440335184,0.10064215958118439,12625,3.1032032429939136,2.847825325006852,7.169473157031462,59.10116756636729,0.5210705,-1.5202384,11.502698078441604,18.507107,-5.266809,18.8129,-0.6461482,1529.5591630902782,0.68828034,12.317895538218236,-2.730446,15,-0.25080233812332153,91.98420973908047,25250,0.026725650997832417,7.978845608028654e-12,7.978845608028654e-12,11.112730227869406,9.281455,36.86474,-0.025771026,-17.482607,1.1818345,1.8413541,9.228499,-1.0980494,15.0,15,15,2.7458558,0.9937512,5.0831833,15,22.188545631381448,5.646974302260256
333,51948,70.38542993125499,0.0,0.4890351,0.16595066,3.9752722930947844,2.085238,0.10928228602278978,5,3.526276474909968,0.04990892700152472,15.0,155,-0.9954488,52.89414712364951,-0.9965784,59.62908439642176,847,35.41202,36.750042576950904,9.853624,2.088510448838957,1.2288074,779220,-2.3954296,0.57111,0.9931317,0.0,20.282703,-0.10277622,-0.15086682,-1.3601195,0.7193172650004271,1.8926776936075398,34.885708,52.89414712364951,0.10545706748962402,12700,3.008604483999079,2.719955337990541,6.63511206000112,59.62908439642176,0.49331015,-2.228714,12.295005658725069,19.91336,-3.0315433,19.617737,-2.393198,1542.8958057242562,1.4569377,9.178685856476742,-2.8901255,15,0.1917908936738968,85.72071226489592,25400,0.028043759986758232,7.978845608028654e-12,7.978845608028654e-12,11.872976469905424,9.799902,36.036133,-0.041681457,-18.192865,1.2597438,1.5760477,9.892403,-2.0614607,15.0,15,15,2.5888133,0.9935048,6.673841,15,8.146138309504728,6.8503265306857815
333,52281,55.53864246868976,0.0,0.50138617,0.18568349,3.9448558686085105,1.7971287,0.12461474601877853,5,3.4107910565263713,0.04093213801388629,15.0,156,-0.99418056,51.16186584789557,-0.99763554,59.17283802912767,852,33.761387,46.263819880252804,10.2487545,2.110323577762065,1.0054485,784215,-2.4680448,0.5598382,0.87266624,0.0,19.94795,-0.23320203,0.0994399,-1.3885844,0.7076613279932644,1.7320788673102212,35.23884,51.16186584789557,0.10079225897789001,12775,2.902837700996315,2.248254158999771,6.052951783000026,59.17283802912767,0.4381547,-1.2628284,3.478915262607301,19.919346,-3.0681806,19.840286,-1.1454368,1556.4135831542662,0.9102323,10.267403087357382,-2.5778842,15,-0.4652465581893921,91.33012557118187,25550,0.02865171097801067,7.978845608028654e-12,7.978845608028654e-12,11.804963183028192,10.05446,34.795948,0.011862528,-18.523602,1.1732081,1.5296836,10.064587,-1.5247657,15.0,15,15,2.9239604,0.9963502,5.1065464,15,17.88009469308824,5.756987492743329
333,52614,72.4541661221318,0.0,0.49582824,1.1154919,4.123452640024042,1.7810929,0.11010304201045074,5,3.9357026804527133,0.05215206497814506,15.0,157,-0.9943158,59.035540206790714,-0.99282116,61.85178960036062,857,35.79316,52.09864549200976,9.750359,2.099320247669448,1.0328493,789210,-2.546285,0.58550227,0.99882114,0.0,17.73492,0.02524434,-0.05156269,-1.3520315,0.7689005979918875,1.9585742506391504,36.04434,59.035540206790714,0.10145512968301773,12850,3.0346321139950305,2.0283308420039248,6.021611523989122,61.85178960036062,0.49115655,-3.351719,7.225383328542508,17.736279,-2.8384128,17.327913,-5.389563,1570.0401919182332,1.0250874,9.985256679077844,-2.6744428,15,-0.5006796717643738,96.16542742390173,25700,0.027492863009683788,7.978845608028654e-12,7.978845608028654e-12,9.96207797704246,9.53411,35.674576,0.016623797,-16.290447,1.1624037,1.5165797,9.577968,-4.902751,15.0,15,15,2.661396,0.99578965,5.545603,15,26.149350312312066,7.341136188980933
333,52947,74.12649118963846,0.0,0.48524526,0.16768241,3.9413425339249395,2.4960995,0.1275453669950366,5,4.479428033633688,0.04122685801121406,15.0,158,-0.99450314,67.19142050450532,-0.9951274,59.12013800887409,862,35.563095,59.57695840271786,9.410954,1.9991760997406072,0.6862255,794205,-2.5250876,0.5608364,0.99345607,0.0,20.103216,0.11124301,0.13782434,-1.4009874,0.6434142230136786,2.4233965585244683,35.186684,67.19142050450532,0.09882093966007233,12925,3.0059663050051313,2.15249093901366,5.9995435300515965,59.12013800887409,0.537924,-1.2171035,4.971511079445102,19.798914,-2.0042748,19.800842,-1.2767762,1583.690243851277,0.71865416,10.530275344496973,-3.204513,15,1.148285984992981,90.78720050251076,25850,0.02889983801287599,7.978845608028654e-12,7.978845608028654e-12,10.250211961732548,9.366946,35.86463,0.0004178453,-17.964043,1.279952,1.5529603,9.421486,-0.70518535,15.0,15,15,2.751441,0.9964478,7.422673,15,13.734241303120125,9.116763760386318
333,53280,81.49673126570589,0.0,0.49113673,0.055811852,3.898049962940218,1.8845627,0.12507218000246212,5,4.1329426430274765,0.03738540899939835,15.0,159,-0.99329513,61.994139645412154,-0.9976617,58.47074944410326,867,36.465137,48.30157932731366,9.279466,2.0589073294128974,0.67026997,799200,-2.459647,0.587487,0.992684,0.0,19.301659,0.075392,-0.017204355,-1.4159026,0.6299981369811576,2.2125120153422624,35.753128,61.994139645412154,0.10277560353279114,13000,3.022414787992602,2.120587464014534,5.965362568007549,58.47074944410326,0.5039948,-1.3408537,12.48494820380463,19.337986,-4.1188235,19.427967,-2.6293075,1597.1676493072591,0.57579184,10.635783967062405,-3.5070765,15,-0.26270949840545654,94.92122695430379,26000,0.029904590017395094,7.978845608028654e-12,7.978845608028654e-12,12.778455472582303,9.12196,36.571064,-0.012263085,-17.924328,1.2227459,1.7288713,9.18719,-2.2398884,15.0,15,15,2.9380128,0.9953566,7.1407223,15,14.060809503692628,9.645681727034495
333,53613,66.28983968896546,0.0,0.4942545,-0.071759515,4.208527811711642,1.9007847,0.13003653200576082,5,3.4529403285926272,0.053454720007721335,15.0,160,-0.99404883,51.79410492888941,-0.9884447,63.12791717567463,872,35.64817,43.84623240184074,8.921465,2.1429919991731503,0.88348323,804195,-2.5970953,0.54219705,0.99846786,0.0,19.284676,0.071638666,-0.04286853,-1.4254496,1.0517405120190233,1.7921277056032343,36.100883,51.79410492888941,0.10359706729650497,13075,3.583646098995814,2.339902629988501,7.1913854209997226,63.12791717567463,0.486215,-1.8690016,7.830803979173478,19.333607,-3.4215446,19.166222,-1.7962536,1611.710119503201,1.104426,11.163117931060011,-2.6121588,15,-0.22516284883022308,91.31272215972746,26150,0.032604927982902154,7.978845608028654e-12,7.978845608028654e-12,9.461630289149554,8.915086,37.23311,-0.012590474,-17.823345,1.2144083,1.6363032,8.762756,-0.93324286,15.0,15,15,2.8611133,0.99665797,6.0417824,15,36.33746152867188,6.545236548582489
