evaluation/Actions Min,trainer/Q Targets Min,trainer/Q2 Predictions Mean,trainer/Log Pis Max,exploration/Rewards Std,replay_buffer/size,evaluation/num steps total,time/epoch (s),trainer/Q1 Predictions Max,time/total (s),trainer/Policy mu Min,evaluation/Returns Max,time/training (s),time/exploration sampling (s),time/saving (s),evaluation/num paths total,trainer/Policy log std Std,trainer/Policy log std Mean,evaluation/Returns Mean,exploration/path length Min,exploration/Rewards Min,exploration/num paths total,exploration/Actions Max,trainer/Q Targets Std,trainer/Log Pis Std,trainer/Log Pis Mean,trainer/QF1 Loss,exploration/path length Max,evaluation/path length Mean,trainer/Policy mu Std,evaluation/Rewards Max,evaluation/Returns Std,exploration/Returns Min,trainer/Policy Loss,trainer/Q Targets Max,exploration/Returns Max,evaluation/Actions Mean,evaluation/path length Std,Epoch,exploration/num steps total,exploration/Returns Std,exploration/Actions Std,time/evaluation sampling (s),evaluation/Average Returns,trainer/Q1 Predictions Std,trainer/QF2 Loss,evaluation/Rewards Mean,trainer/Q1 Predictions Mean,time/data storing (s),exploration/Rewards Max,time/logging (s),trainer/Policy log std Max,trainer/Q2 Predictions Std,exploration/path length Std,evaluation/Actions Std,trainer/Q1 Predictions Min,exploration/Average Returns,trainer/Q Targets Mean,trainer/Policy log std Min,evaluation/Rewards Min,trainer/Q2 Predictions Max,evaluation/Rewards Std,trainer/Policy mu Max,trainer/Log Pis Min,evaluation/Actions Max,exploration/Returns Mean,trainer/Alpha Loss,evaluation/Returns Min,exploration/Actions Mean,evaluation/Num Paths,evaluation/path length Min,trainer/Q2 Predictions Min,trainer/Alpha,exploration/Num Paths,exploration/Rewards Mean,trainer/Policy mu Mean,exploration/Actions Min,exploration/path length Mean,evaluation/path length Max
-0.9953837,-1.3159957,21.593632,4.8607016,1.9458246383601465,39125,2272725,5.702870605018688,45.0089,7315.826953178766,-2.6562104,106.30303611711626,3.2705893439997453,0.04631745201186277,0.023545812000520527,151515,0.5383249,-1.3988374,66.78401959408882,15,7.978845608028654e-12,2342,0.9975379,11.46624,1.3636603,1.9247386,0.67007536,15,15.0,1.1756104,11.51305987665516,12.28077992467413,52.93265590839229,-20.311209,43.572815,68.5948748983787,-0.054794718,0.0,454,35125,5.794626000717776,0.48636037,2.3275318589876406,66.78401959408882,11.383368,0.606204,4.452267972939255,21.814108,0.008996037999168038,6.41467063351611,0.025890100019751117,-0.30919683,11.413811,0.0,0.5122775,-1.1519315,60.74570061057382,21.643253,-2.3898,7.978845608028654e-12,44.226677,2.358925132407196,2.706626,-1.4591149,0.9911921,60.74570061057382,-0.15902665257453918,22.271441449113492,0.1321789,333,15,-1.1858366,0.12058213353157043,5,4.049713374038254,-0.044578876,-0.9886407,15.0,15
-0.9971561,0.0040979083,20.979893,5.6813335,2.1681000234445977,39200,2277720,5.6051326940068975,49.042316,7341.895358040754,-2.8678799,93.67846112475807,3.223102962016128,0.0435997269814834,0.020970743003999814,151848,0.532529,-1.3605368,64.31084233515529,15,7.978845608028654e-12,2347,0.7021622,10.394358,1.4800665,2.1185036,0.8172489,15,15.0,1.2389814,10.45828591483766,11.1550266133971,47.72916983163692,-19.338438,47.961098,73.8934969802151,-0.039791077,0.0,455,35200,11.251116449244586,0.4335754,2.2789708219934255,64.31084233515529,10.468404,1.1040883,4.287389489010352,21.328484,0.011599591991398484,8.688249565705558,0.02688884802046232,-0.0151593685,10.278598,0.0,0.51860344,-0.76508415,59.18492806190231,21.235487,-2.3798862,7.978845608028654e-12,48.45214,2.250890650067696,2.4949586,-2.9190264,0.99395114,59.18492806190231,0.2504975199699402,33.53607645425443,-0.33653292,333,15,-1.2036312,0.12082306295633316,5,3.945661870793488,-0.32079637,-0.99853784,15.0,15
-0.9952376,-0.19022673,23.239418,5.077134,2.16528541174187,39275,2282715,5.9562073779525235,48.46586,7368.181612655666,-2.7762258,113.23582118524084,3.473990315978881,0.04838128501432948,0.023896601982414722,152181,0.56980956,-1.4242675,65.27325824320086,15,7.978845608028654e-12,2352,0.9931902,10.377314,1.5208974,2.2299252,0.8522719,15,15.0,1.2460421,12.35216374061154,11.590185455458215,55.6019089357076,-21.380829,48.40923,80.6122923509707,-0.04434638,0.0,456,35275,8.263211435418448,0.519075,2.3715170759824105,65.27325824320086,10.45754,0.55685353,4.351550549546723,22.987167,0.00868816502043046,8.750460945343992,0.029733933974057436,-0.09396565,10.45606,0.0,0.51843375,-0.70304483,68.0579312583058,23.073956,-2.5032246,7.978845608028654e-12,48.96589,2.2781421618678164,2.8123453,-2.7962341,0.99334466,68.0579312583058,0.4869703948497772,37.07727660589137,-0.05198178,333,15,-0.9275125,0.12042288482189178,5,4.537195417220388,-0.055563122,-0.9963021,15.0,15
-0.9957178,4.6227363e-08,22.919977,5.744179,2.567877756203447,39350,2287710,5.500160360010341,44.982933,7394.346482711728,-2.7875695,114.04567752350748,3.210572364012478,0.05031012001563795,0.022276308009168133,152514,0.51993006,-1.3975785,67.72893518578476,15,7.978845608028654e-12,2357,0.9960475,10.746165,1.6532704,2.0272374,0.92079216,15,15.0,1.2653676,11.720628067510141,12.998013816832202,49.93617442538551,-21.26644,46.45108,84.8075700628179,-0.058903575,0.0,457,35350,12.308363045555529,0.5481821,2.1790955739852507,67.72893518578476,10.326817,0.5359929,4.515262345718985,22.879028,0.008242824987974018,9.441243694864154,0.029663168999832124,-0.27509156,10.553872,0.0,0.52485,0.7222098,68.34510356087148,23.174736,-2.4291787,7.978845608028654e-12,45.784615,2.4145956775310817,2.7982237,-2.6947584,0.99561465,68.34510356087148,0.05709245428442955,39.34076060129969,-0.07001909,333,15,0.19639468,0.12298576533794403,5,4.5563402373914315,-0.08684264,-0.99730414,15.0,15
-0.99598306,-2.1634865,21.912971,5.661479,2.0665052186561286,39425,2292705,5.474543507036287,51.25085,7419.133166802785,-2.7162955,96.789752428026,3.1986116110056173,0.04593779900460504,0.021407123014796525,152847,0.49636263,-1.4645584,63.072358015275775,15,7.978845608028654e-12,2362,0.9984822,11.315007,1.5396949,1.9908271,1.3140442,15,15.0,1.147247,12.346600697437596,11.257675093604757,42.28451753507545,-20.503365,49.72683,56.27789628061514,-0.041494876,0.0,458,35425,4.793348459055261,0.5930606,2.168501265987288,63.072358015275775,11.343123,1.2853429,4.204823867685052,22.223267,0.010323676018742844,9.080434664430934,0.029762032005237415,-0.05143094,11.395024,0.0,0.517038,-2.347215,50.70068314995755,21.730824,-2.3690932,7.978845608028654e-12,50.927624,2.193214638986107,2.5761964,-2.1219437,0.9923078,50.70068314995755,-0.019688446074724197,36.15886690129712,-0.20231633,333,15,-5.5358915,0.11676386743783951,5,3.380045543330503,-0.018830381,-0.9927355,15.0,15
-0.99445087,-1.8936933,21.545296,6.263792,2.203560558824255,39515,2297700,5.7112072040035855,43.428066,7444.213618276786,-2.6352925,111.04669984813697,3.3349369860079605,0.04914263798855245,0.02283149099093862,153180,0.5487278,-1.4616094,66.02615081807218,15,7.978845608028654e-12,2367,0.99807394,10.213912,1.6180737,1.9296622,0.6003434,15,15.0,1.210374,11.835958376065308,13.081190221325238,23.321270453746482,-19.87918,44.048557,76.60977056457072,-0.039814632,0.0,459,35500,17.360385577367566,0.5223044,2.2671155220014043,66.02615081807218,10.005109,1.0069144,4.401743387871479,21.728306,0.008739286015043035,7.292205892053978,0.02844128099968657,-0.2190834,9.897929,0.0,0.52416956,-1.8113594,52.47382627279715,21.867128,-2.51043,7.978845608028654e-12,42.30492,2.3721148342053255,2.5890894,-3.2482228,0.98947525,52.47382627279715,-0.14735133945941925,27.516949559474693,-0.06685341,333,15,-0.2214489,0.12297098338603973,5,3.498255084853144,0.011738466,-0.9978304,15.0,15
-0.99500036,-5.3562145,20.997513,6.1259847,1.9157287971038306,39605,2302695,5.469635680987267,48.304253,7470.593832262821,-2.6827993,98.01150807854957,3.1457019780064,0.0415462150122039,0.02021779998904094,153513,0.5570343,-1.5101786,64.62002175125663,15,7.978845608028654e-12,2372,0.9977308,10.702996,1.6253481,1.8417493,1.4364395,15,15.0,1.1606809,10.549521024966497,11.04024663217394,47.5664754093191,-19.814507,48.547497,68.62965448918878,-0.054119952,0.0,460,35575,8.099792723029816,0.4932802,2.227097375987796,64.62002175125663,10.736238,0.89143544,4.308001450083775,20.876602,0.009026763000292704,6.957187118128347,0.026045548991532996,0.19587892,10.589437,0.0,0.51872647,-7.390719,59.451212949373186,21.01532,-2.471497,7.978845608028654e-12,48.58826,2.2520285276417304,3.1537519,-4.2005897,0.9876866,59.451212949373186,-0.3322579860687256,37.93646360531124,0.16989583,333,15,-3.7574582,0.1226312443614006,5,3.9634141966248793,-0.102467306,-0.97410035,15.0,15
-0.99511033,-2.4667726,21.318317,6.7916303,2.9113091498557977,39695,2307690,5.8496485160139855,54.477306,7495.370257359871,-2.480296,106.03172025216735,3.5005582720041275,0.04505617398535833,0.022678941022604704,153846,0.55369765,-1.380431,65.15467040389657,15,7.978845608028654e-12,2377,0.99724907,11.060554,1.5245006,2.1768901,1.1881709,15,15.0,1.2433128,11.51586134100013,11.17795253884334,48.958746369684164,-19.919264,54.816353,102.28775705602048,-0.0056571844,0.0,461,35650,19.40640071777982,0.54314005,2.2420332320034504,65.15467040389657,10.829858,0.8507734,4.343644693593105,21.259665,0.010435509990202263,12.140290819100283,0.02888638700824231,0.42676306,10.888457,0.0,0.51104045,-0.7026211,67.14332962892203,21.214573,-2.3566048,7.978845608028654e-12,54.161552,2.2554365122481164,2.9271512,-3.8650076,0.9915669,67.14332962892203,0.37382984161376953,23.732740612489035,-0.11743626,333,15,-0.95001924,0.12087567150592804,5,4.476221975261469,0.011536792,-0.9973095,15.0,15
-0.9966276,-1.5533811,21.815157,7.219555,2.1469409438471465,39770,2312685,6.026417846034747,46.880318,7521.851617992914,-2.7686126,101.04558048719176,3.5003311580221634,0.0554785139975138,0.029207490995759144,154179,0.5378117,-1.4454687,66.38207239687094,15,7.978845608028654e-12,2382,0.9953814,10.564948,1.6531111,2.1993,1.1810257,15,15.0,1.2322242,11.058174877211853,12.502250267789973,51.69229116457398,-20.244339,47.747948,73.91442809870797,-0.04608761,0.0,462,35725,7.733684659906905,0.5079748,2.397792675998062,66.38207239687094,10.562115,0.68091077,4.425471493124729,21.663078,0.010126328008482233,7.787436934960882,0.03348167901276611,-0.018803596,10.60429,0.0,0.5301643,-2.482892,59.593350146875856,22.101273,-2.3058445,7.978845608028654e-12,47.020702,2.3554863545278786,2.7642143,-3.692452,0.9927374,59.593350146875856,0.41955456137657166,35.2545826062825,-0.019639371,333,15,-2.258407,0.1221780851483345,5,3.9728900097917244,0.023614986,-0.99739325,15.0,15
-0.99639076,0.0,21.354294,5.5057144,2.079528945385736,39860,2317680,6.3257000090088695,48.02789,7549.804563039914,-2.731577,105.17223288235,3.526114795007743,0.05101809700136073,0.022011354012647644,154512,0.5366777,-1.456511,64.47763875679095,15,7.978845608028654e-12,2387,0.99232185,10.643601,1.6473039,1.6876868,1.1707846,15,15.0,1.1423898,12.076980268597364,11.57087371802645,38.58719550348995,-19.808443,50.21405,80.98052866270805,-0.05361085,0.0,463,35800,13.649794514472806,0.49478692,2.6854397589922883,64.47763875679095,10.467919,0.8872859,4.298509250452728,21.199265,0.013332348986295983,7.85347697863299,0.02778365500853397,-0.19392443,10.56424,0.0,0.51291656,0.11913639,60.32504090262864,21.701687,-2.4164772,7.978845608028654e-12,48.534565,2.261459023670797,2.6012514,-4.391074,0.99121964,60.32504090262864,-0.6575665473937988,34.7486163789715,0.06865924,333,15,0.12359381,0.1217976063489914,5,4.021669393508576,0.029960852,-0.99592614,15.0,15
-0.9960218,-0.60727453,22.990696,7.7359324,1.910823239531399,39935,2322675,6.22781986699556,46.020237,7576.072053818905,-3.0467806,101.91774430144177,3.5248358809913043,0.04693355297786184,0.02264698699582368,154845,0.5458466,-1.3755231,64.24012015442625,15,7.978845608028654e-12,2392,0.9915884,9.627832,1.6216787,2.2694802,0.87183094,15,15.0,1.2713134,12.582834737455595,11.504617394788335,55.62422687144322,-21.195644,46.38188,65.79899692346761,-0.06794586,0.0,464,35875,3.8156580227550703,0.5379814,2.595131496025715,64.24012015442625,9.674577,0.8438002,4.282674676961752,22.820978,0.009595473005902022,7.064738354857793,0.02867647699895315,0.046337128,9.461533,0.0,0.5206657,-0.93291855,60.777150886649494,22.947441,-2.348904,7.978845608028654e-12,45.85491,2.251551795740226,2.9418733,-2.3100326,0.9925361,60.777150886649494,0.5610548257827759,16.36217253481075,-0.078076266,333,15,0.65418684,0.12479792535305023,5,4.051810059109966,0.030589871,-0.99839664,15.0,15
-0.99535483,-1.8681796,21.973812,5.9363585,2.461256794531996,40010,2327670,6.3197170429630205,49.602207,7602.889951490797,-2.8102202,103.31900192495328,3.713723378983559,0.0543443729984574,0.024262410996016115,155178,0.5385592,-1.5112748,66.89347886329449,15,7.978845608028654e-12,2397,0.993551,10.937941,1.4418012,2.1490355,0.45011833,15,15.0,1.1390386,11.350364796232068,11.77903188763979,49.153389987330485,-20.067966,49.318512,84.58017100923752,-0.077322565,0.0,465,35950,14.10497094428932,0.4998576,2.48579235599027,66.89347886329449,10.887445,0.7259973,4.459565257552966,21.804962,0.009388042002683505,9.358403247207114,0.03220648199203424,-0.16643918,10.908916,0.0,0.5216316,-0.8988257,65.07246080897349,21.57014,-2.4288027,7.978845608028654e-12,48.69877,2.3730553357030812,2.8879495,-1.6185763,0.99755913,65.07246080897349,0.31114357709884644,47.52157077637552,-0.14464417,333,15,-2.1706014,0.12400949746370316,5,4.338164053931566,-0.12941737,-0.9978257,15.0,15
-0.99524873,-1.8507162,21.160803,6.413264,2.5354123861374602,40085,2332665,6.327306659979513,45.03742,7629.965967650816,-2.5401785,110.99590299280759,3.6096549830108415,0.04609933999017812,0.023087046982254833,155511,0.5343941,-1.4194684,65.5798949930416,15,7.978845608028654e-12,2402,0.99351877,10.5663185,1.6266361,2.0242162,0.6627122,15,15.0,1.1548563,12.027621309065081,13.292488145111207,42.14791539348931,-19.474941,47.53002,100.81437704501911,-0.05660063,0.0,466,36025,20.371228789252164,0.5273103,2.6075691049918532,65.5798949930416,10.396532,0.8029123,4.371992999536107,21.252735,0.011815492005553097,11.170211458703355,0.02908069299883209,-0.06914246,10.448493,0.0,0.52707636,-2.151276,61.293995787740286,21.580864,-2.3888588,7.978845608028654e-12,45.683918,2.376512966447667,2.6042833,-2.1197727,0.99701494,61.293995787740286,0.05028259754180908,41.123599571444196,-0.09305852,333,15,-2.6425714,0.1252261996269226,5,4.086266385849353,-0.035635337,-0.9877091,15.0,15
-0.9966706,-0.19964056,21.204815,6.5128555,2.7919323274235675,40160,2337660,6.287322892982047,40.299057,7656.558403280855,-3.0441399,115.13554316754298,3.653277698002057,0.049299065984087065,0.02387710299808532,155844,0.5217906,-1.4324139,66.34074727845868,15,7.978845608028654e-12,2407,0.99636877,10.475036,1.7531854,2.1001477,0.60384774,15,15.0,1.2272265,12.647315341276252,12.060237437069473,43.91762062858092,-19.520678,40.114185,104.87538242074856,-0.031575277,0.0,467,36100,20.025181972995043,0.54809916,2.5195265380025376,66.34074727845868,10.355192,0.56482786,4.422716485230579,21.170753,0.01022970798658207,11.456168080003543,0.031112780008697882,-0.15408003,10.43431,0.0,0.5192492,-0.5723908,69.64559584358388,21.177921,-2.28656,7.978845608028654e-12,41.23208,2.36015323673428,2.7352905,-3.677191,0.9933062,69.64559584358388,0.21271653473377228,42.62927110999859,-0.095564894,333,15,0.21871674,0.11960701644420624,5,4.643039722905591,-0.1174153,-0.9973708,15.0,15
-0.9956877,-0.70390433,20.985914,4.853177,1.6232374379605616,40235,2342655,6.199725542013766,46.89782,7683.201139251847,-2.7105951,107.47636434211984,3.5961546580074355,0.049156238994328305,0.0226882110000588,156177,0.5595116,-1.4490287,67.80187379930369,15,7.978845608028654e-12,2412,0.9980645,10.741714,1.4946407,1.8928866,0.84094644,15,15.0,1.1340526,11.981366847348143,11.592403722233986,45.55812631071645,-19.661604,46.214863,59.02731461672438,-0.05072994,0.0,468,36175,4.7176432450353385,0.4570387,2.491952582990052,67.80187379930369,10.758276,0.6574265,4.520124919953579,21.071144,0.01120642400928773,5.35218335172196,0.02856742701260373,0.12892696,10.679705,0.0,0.52240276,-1.2197598,54.6913432338614,21.166338,-2.4092083,7.978845608028654e-12,45.863956,2.3869508630425815,2.4943535,-3.1953948,0.99081784,54.6913432338614,-0.22582371532917023,46.70873903965756,0.18135637,333,15,-0.9229765,0.12152787297964096,5,3.6460895489240936,-0.0941412,-0.973755,15.0,15
-0.99761015,2.216835e-05,22.713598,6.2020655,1.7972476141703106,40310,2347650,6.033714321005391,48.445667,7708.6878401188005,-2.8313036,100.82287278446033,3.67268123201211,0.04484730199328624,0.024150613986421376,156510,0.5293294,-1.4170613,65.92068520186743,15,7.978845608028654e-12,2417,0.9958006,10.33979,1.4979877,1.7963717,0.747957,15,15.0,1.0951042,12.12210748233337,12.16647619664714,43.94044164578578,-21.280315,46.217983,54.81101057926716,-0.043759182,0.0,469,36250,3.8519673356523616,0.53133875,2.250794933002908,65.92068520186743,10.3484535,1.0394912,4.394712346791162,22.678951,0.009023003018228337,7.045998786336902,0.03221723699243739,-0.29743528,10.330605,0.0,0.52374756,-0.7203938,50.925150555364546,22.797678,-2.3370893,7.978845608028654e-12,49.187256,2.3190533050227673,2.4977589,-2.8636255,0.99124295,50.925150555364546,-0.4187771677970886,32.85761698474209,-0.040238824,333,15,0.20433462,0.12783023715019226,5,3.3950100370243037,-0.17222247,-0.9994955,15.0,15
-0.99593097,-3.0028522,20.101387,5.714731,2.2522173126026632,40385,2352645,6.001215828960994,42.012333,7734.5185873248265,-2.6696434,114.10606354143569,3.6748754900181666,0.04554712199023925,0.026196238992270082,156843,0.5686268,-1.3771937,64.21370447186283,15,7.978845608028654e-12,2422,0.9955344,10.413801,1.6810608,2.0436976,2.3598258,15,15.0,1.1925464,12.442276343842343,11.90428250816719,46.27144929416582,-18.256075,43.590427,73.46447373622387,-0.038450193,0.0,470,36325,10.591082349747083,0.53698266,2.2151560049969703,64.21370447186283,10.287739,1.352355,4.280913631457522,20.141428,0.008694189978996292,9.207149376956203,0.03074678298435174,0.4510435,10.315793,0.0,0.5274949,-3.0164325,62.25537632492651,20.456005,-2.3481672,7.978845608028654e-12,41.976456,2.261941891822307,2.465771,-5.403046,0.99003404,62.25537632492651,0.09102658927440643,20.581301243037178,-0.13833709,333,15,-3.27605,0.1245342269539833,5,4.1503584216617675,-0.07158813,-0.99838346,15.0,15
-0.99367917,-3.6438198,21.743256,6.4192123,2.480844066972216,40460,2357640,7.017013987002429,48.532593,7761.828903423797,-2.631559,114.45058411755781,4.084995631012134,0.060191203985596076,0.028035033988999203,157176,0.5254393,-1.4284148,67.57781745179173,15,7.978845608028654e-12,2427,0.99668807,11.010247,1.5416497,2.1422634,0.93655634,15,15.0,1.2350293,12.252217671173362,13.103687741203386,48.651274365327694,-20.127607,48.50231,90.80358127182058,-0.059681166,0.0,471,36400,14.407108050705066,0.5287701,2.8006919730105437,67.57781745179173,11.028851,1.130082,4.505187830119449,21.726055,0.011065930011682212,8.70503742876865,0.03203421499347314,-0.33910143,10.979047,0.0,0.52614546,-2.1955519,65.2183497875236,21.663166,-2.3547518,7.978845608028654e-12,47.510418,2.456941317426086,2.5690024,-2.336985,0.991727,65.2183497875236,0.29440340399742126,38.839657571307,-0.08156308,333,15,-1.4115052,0.12637440860271454,5,4.3478899858349065,-0.04906767,-0.9911343,15.0,15
-0.9961185,-0.9146293,22.372684,6.006955,2.4791552362756217,40535,2362635,5.972253079002257,50.04519,7787.873608059803,-2.6176972,108.48146097078163,3.603717103978852,0.0421066620037891,0.024894363014027476,157509,0.52253276,-1.445518,66.50123087003003,15,7.978845608028654e-12,2432,0.99422,10.802762,1.7118735,1.9864109,0.7282425,15,15.0,1.1863793,12.01029726695222,10.654175670609751,60.12698654704136,-21.120838,52.158,92.71916821383762,-0.07647542,0.0,472,36475,10.931316806162512,0.54621464,2.261681392992614,66.50123087003003,10.530241,1.0521939,4.433415391335336,22.514668,0.008751262997975573,10.206681824457261,0.031102294014999643,-0.33956838,10.597189,0.0,0.51928854,-1.5297323,72.33824638803777,22.761478,-2.6542559,7.978845608028654e-12,49.90285,2.313010734269859,2.552729,-6.1169825,0.988818,72.33824638803777,-0.028459206223487854,50.32329152412258,-0.06575593,333,15,-1.6732554,0.12321283668279648,5,4.822549759202519,-0.0066366717,-0.995545,15.0,15
-0.9947828,-0.17398335,23.373472,5.450143,2.011790433312096,40610,2367630,6.099143202009145,48.323494,7814.212494018808,-2.7306502,93.50702774096155,3.700221834995318,0.05248747701989487,0.025057298014871776,157842,0.5689423,-1.4767683,62.09531041543739,15,7.978845608028654e-12,2437,0.9913955,10.69534,1.7404144,1.9909735,1.7235019,15,15.0,1.2315772,11.905586468255276,10.09800616980375,46.384984769660534,-21.76397,47.319077,66.85292501997237,-0.04826673,0.0,473,36550,8.03589033499997,0.5129718,2.2786793200066313,62.09531041543739,10.739549,0.7734774,4.139687361029159,23.879753,0.011207668983843178,7.088034380754349,0.03148960298858583,0.1133104,10.723225,0.0,0.5239373,-0.7285496,59.058685126631005,23.04644,-2.4029467,7.978845608028654e-12,47.206093,2.113230832418373,3.0721986,-3.3095045,0.9927442,59.058685126631005,-0.018885139375925064,33.896202365670995,-0.07248741,333,15,-0.37468278,0.12335621565580368,5,3.9372456751087337,0.0031536296,-0.997868,15.0,15
-0.99582297,-2.7053394,22.240751,6.131438,2.746727040537115,40685,2372625,6.159786708012689,48.741665,7840.548846846796,-2.8883204,106.41028913922804,3.6878406690084375,0.04172794899204746,0.0252153119945433,158175,0.544764,-1.4746144,66.7760362514886,15,7.978845608028654e-12,2442,0.9878342,10.371354,1.552388,2.3750768,0.7286075,15,15.0,1.2661046,11.88957801368816,12.5835135834102,58.94476368259787,-20.386517,49.426094,93.07629693571253,-0.04404583,0.0,474,36625,11.301565846383077,0.58813393,2.363895679009147,66.7760362514886,10.260866,0.72434914,4.451735750099242,22.265781,0.01031232500099577,9.922106205225873,0.030794774007517844,-0.27388483,10.369298,0.0,0.5259336,-3.0545244,76.57764006694914,22.245337,-2.4179275,7.978845608028654e-12,49.932663,2.402581054853736,2.7997558,-1.8855042,0.9935033,76.57764006694914,0.8046584129333496,39.088915716080486,-0.1585611,333,15,-2.3932562,0.11718258261680603,5,5.105176004463275,-0.048540697,-0.99658525,15.0,15
-0.9958825,-0.73044086,20.761189,8.527756,2.19827533977345,40760,2377620,6.164657030982198,46.08164,7866.55586593179,-3.4444487,105.54060147324132,3.6401072799926624,0.053507762000663206,0.024343388999113813,158508,0.5473674,-1.3712468,66.89379077746052,15,7.978845608028654e-12,2447,0.9982665,10.798406,1.5175284,2.0725884,0.70365644,15,15.0,1.2023395,11.753208770406776,12.065451268697153,47.30319984589417,-19.414536,48.49253,73.21335683920731,-0.055959456,0.0,475,36700,9.698719108103173,0.51853794,2.4012409209972247,66.89379077746052,10.512705,1.3222208,4.459586051830701,20.813972,0.01414865898550488,7.462095763833326,0.031309020007029176,-0.12515545,10.495114,0.0,0.5286511,-0.81262004,64.88029454153605,21.063074,-2.3658438,7.978845608028654e-12,46.326626,2.361790829413873,2.6622443,-2.3816588,0.9915333,64.88029454153605,0.14989522099494934,40.31634257670007,-0.06827653,333,15,-1.8611575,0.1267501264810562,5,4.3253529694357375,-0.032016654,-0.9943058,15.0,15
-0.9953929,-5.123537,21.64115,7.6671805,2.3564451528056414,40835,2382615,6.256345934962155,45.25657,7892.874044743774,-3.0810192,95.98502934004291,3.6905127209902275,0.045871125999838114,0.024442135996650904,158841,0.54945636,-1.4214551,66.93192699942666,15,7.978845608028654e-12,2452,0.9966096,10.398483,1.538934,2.0350919,0.69116616,15,15.0,1.221242,11.170903429008215,10.366022169845383,47.508265035060475,-20.270243,44.81007,72.40285507432958,-0.052798677,0.0,476,36775,9.613342612752346,0.5636292,2.4545245269837324,66.93192699942666,10.354541,0.73912144,4.462128466628444,21.75308,0.010891760990489274,8.857898310159841,0.030103664001217112,-0.040008485,10.181289,0.0,0.52611375,-1.5422767,61.936842636843856,21.596565,-2.4466097,7.978845608028654e-12,44.255013,2.316310200494341,2.5883493,-2.4993582,0.994868,61.936842636843856,0.07403223216533661,39.902965755968204,-0.044918425,333,15,-1.7257583,0.12135177850723267,5,4.129122842456257,-0.23762842,-0.9991954,15.0,15
-0.9962887,-0.23208794,21.860786,5.42811,3.091571329574842,40910,2387610,6.212805548013421,51.45611,7919.055744538782,-2.843229,110.35350085530831,3.635344743990572,0.044901335990289226,0.024919821007642895,159174,0.537867,-1.473088,66.59284714445607,15,7.978845608028654e-12,2457,0.9918084,10.47658,1.4890866,1.9897051,0.45616966,15,15.0,1.1087359,11.686692721516442,13.01387161635601,55.607876348737484,-20.389404,52.512756,104.55582376353878,-0.06809895,0.0,477,36850,18.775369075352657,0.585033,2.4639972320001107,66.59284714445607,10.392008,0.7007189,4.439523142963738,21.906277,0.010070201999042183,10.887697151364529,0.03357221302576363,0.12894094,10.350926,0.0,0.5302934,-0.084141016,72.96852920472307,21.691763,-2.3993027,7.978845608028654e-12,51.228584,2.406340558855789,2.5124922,-2.9798918,0.99259084,72.96852920472307,-0.021278835833072662,36.79069539099553,-0.17523637,333,15,0.23944032,0.12675800919532776,5,4.864568613648203,-0.1925713,-0.9972413,15.0,15
-0.9928448,-0.45863473,20.877434,5.8248982,2.093500037274161,40985,2392605,6.226363581983605,46.56966,7945.3795923247235,-2.681629,100.97951132731068,3.6109960059984587,0.04703866800991818,0.02489324298221618,159507,0.5113994,-1.4020929,66.34297858641473,15,7.978845608028654e-12,2462,0.98624015,10.875717,1.558765,1.8409815,0.84377474,15,15.0,1.1644628,11.400977269366694,11.265125602858673,53.73519346503099,-19.270975,47.246513,80.04176951037635,-0.047098473,0.0,478,36925,9.22331343431724,0.53438526,2.502505726995878,66.34297858641473,10.74649,0.67849827,4.422865239094315,20.592697,0.008961629995610565,9.543380896791028,0.03196830800152384,-0.23255885,10.867724,0.0,0.5226687,-0.56083727,62.55860417318386,20.848461,-2.4139006,7.978845608028654e-12,47.903637,2.300607831931223,2.572754,-4.1827445,0.9909586,62.55860417318386,-0.32674914598464966,44.629709514493605,-0.006729336,333,15,-0.11505723,0.12797465920448303,5,4.170573611545591,0.066466,-0.99762005,15.0,15
-0.9950814,-2.4154925,22.907135,6.0171156,2.641437066849221,41060,2397600,6.379248222016031,50.58843,7971.586825397739,-2.6522949,112.72685875685158,3.6153366949874908,0.04503161401953548,0.025143809005385265,159840,0.5025972,-1.4419141,66.45585787866325,15,7.978845608028654e-12,2467,0.98554665,10.940971,1.4964683,1.8688748,0.66479886,15,15.0,1.1648341,11.799109033215837,12.20167851898828,53.92156036556345,-21.339151,50.827164,90.53358599600837,-0.062910594,0.0,479,37000,14.917027846581298,0.48977953,2.650171732995659,66.45585787866325,10.979081,0.5059111,4.430390525244217,22.454111,0.012437202007276937,10.650689683271455,0.031127169000683352,-0.3484395,11.059709,0.0,0.53216296,-0.81341326,66.1478356225139,22.84814,-2.3482356,7.978845608028654e-12,50.152058,2.409724843220846,2.3623796,-2.7221148,0.98625666,66.1478356225139,-0.26596599817276,37.943256009402845,-0.22381221,333,15,-2.2388215,0.13139349222183228,5,4.409855708167594,-0.17111365,-0.99803525,15.0,15
