trainer/Log Pis Mean,evaluation/Rewards Std,trainer/Q2 Predictions Std,exploration/Returns Std,trainer/Policy mu Min,trainer/Q Targets Mean,exploration/num steps total,trainer/Q1 Predictions Max,exploration/path length Std,time/data storing (s),exploration/path length Mean,trainer/Q2 Predictions Mean,trainer/Policy mu Std,trainer/Policy log std Min,evaluation/Rewards Mean,evaluation/path length Mean,trainer/Q Targets Min,exploration/Actions Std,evaluation/Num Paths,time/saving (s),trainer/Q Targets Max,evaluation/path length Min,evaluation/Actions Min,trainer/Policy mu Max,trainer/QF2 Loss,trainer/Policy log std Mean,trainer/Policy log std Std,exploration/num paths total,time/total (s),exploration/path length Max,trainer/Policy log std Max,time/evaluation sampling (s),exploration/Actions Mean,exploration/Returns Min,exploration/Rewards Min,exploration/Actions Max,exploration/Rewards Mean,evaluation/num paths total,evaluation/Rewards Max,trainer/QF1 Loss,exploration/Returns Max,time/epoch (s),exploration/Average Returns,evaluation/Actions Std,trainer/Alpha,exploration/path length Min,exploration/Num Paths,evaluation/Rewards Min,exploration/Rewards Max,time/training (s),time/exploration sampling (s),exploration/Rewards Std,evaluation/path length Max,trainer/Q Targets Std,trainer/Log Pis Min,replay_buffer/size,evaluation/Actions Max,exploration/Returns Mean,trainer/Log Pis Max,Epoch,trainer/Q1 Predictions Min,exploration/Actions Min,time/logging (s),evaluation/Returns Min,evaluation/Returns Std,trainer/Q2 Predictions Min,trainer/Q2 Predictions Max,evaluation/path length Std,evaluation/num steps total,trainer/Q1 Predictions Std,trainer/Policy Loss,evaluation/Average Returns,trainer/Log Pis Std,evaluation/Actions Mean,trainer/Q1 Predictions Mean,trainer/Alpha Loss,evaluation/Returns Max,trainer/Policy mu Mean,evaluation/Returns Mean
2.0132458,2.870034977686449,11.027081,16.493089133877508,-3.2673297,18.41774,9025,43.77763,0.0,5.589746062993072,15.0,18.90261,1.3836269,-2.5620866,3.8972918817622304,15.0,-2.8462625,0.6189934,333,0.0958811339805834,44.137745,15,-0.99367654,2.7633324,2.9415631,-1.094121,0.4418537,602,1098.958861492807,15,0.49327844,1.9106167620047927,0.11301525,25.964431135568198,7.978845608028654e-12,0.9974189,3.3868609302992034,35631,13.361826126411463,2.780819,69.15192896993868,10.478348940960132,50.802913954488055,0.6470311,0.1268399953842163,15,5,7.978845608028654e-12,9.461292965249772,2.8188279189926106,0.03745332098333165,2.6608609065136615,15,11.11609,-2.0082927,18050,0.9977536,50.802913954488055,8.251409,106,-2.587995,-0.9907388,0.025823742005741224,7.126291327689632,19.471872945391993,-4.5239944,45.891502,0.0,534465,10.671454,-17.702745,58.459378226433465,1.7064328,0.022222111,18.791052,0.02734706923365593,111.54033216671138,-0.025770131,58.459378226433465
2.049174,3.042511487055553,10.880641,15.320604971684837,-3.1170294,17.311012,9100,40.960426,0.0,5.549169507983606,15.0,17.019958,1.4218491,-2.359069,3.7093732956849017,15.0,-6.560181,0.64729613,333,0.08591845299815759,42.431164,15,-0.99655235,6.085825,2.5704272,-1.0850062,0.46498314,607,1113.0304954868043,15,0.33455795,1.9169064949965104,-0.16819057,26.208449189675598,7.978845608028654e-12,0.99590695,3.3174248105603925,35964,13.757623436741689,3.563328,62.68071260241111,10.227124915953027,49.761372158405905,0.6512613,0.13441884517669678,15,5,7.978845608028654e-12,9.593628178719834,2.617310113972053,0.03752311700372957,2.5460567948706747,15,11.174789,-2.072212,18200,0.9919514,49.761372158405905,11.77195,107,-7.574269,-0.9975955,0.02029722899897024,3.5313029592588845,24.904168783910418,-5.6509337,40.89837,0.0,539460,10.770406,-15.846988,55.64059943527353,1.9662713,-0.033086833,16.67343,0.09863735735416412,115.50288191865272,-0.21940851,55.64059943527353
1.9719992,2.7967321571549686,10.77017,27.23183498399062,-2.7950757,17.52258,9175,44.05322,0.0,5.543677762005245,15.0,17.265362,1.3405108,-2.3791294,4.009869137743838,15.0,-7.8772664,0.61051613,333,0.07953065101173706,44.822525,15,-0.99152696,2.7162695,3.5589092,-1.1467922,0.39822203,612,1127.1045951258566,15,-0.3434822,1.9147404379909858,0.24400441,11.07271631183146,7.978845608028654e-12,0.99869925,3.142005450867883,36297,13.292667820977751,3.7212493,87.95470119003329,10.281519294017926,47.13008176301825,0.62553865,0.13067921996116638,15,5,7.978845608028654e-12,10.681488831634537,2.6831521450076252,0.0377266310097184,2.9663545400137514,15,10.974152,-3.7285542,18350,0.99689573,47.13008176301825,5.5210094,108,-10.168938,-0.96380824,0.022691666992614046,8.335690099616965,17.979294001483574,-7.8973894,43.078094,0.0,544455,10.803131,-16.16071,60.14803706615757,1.881762,-0.0019947872,17.359432,-0.05696145445108414,105.18512973545468,0.21947804,60.14803706615757
1.8165522,2.923262231059644,10.594108,19.85953802007837,-2.818596,17.700108,9250,39.697266,0.0,5.568863153021084,15.0,17.443855,1.3070143,-2.2265139,4.023591711132767,15.0,-3.2542672,0.6193714,333,0.08955984399653971,41.880585,15,-0.99525,2.9166317,3.624849,-1.0624372,0.4499697,617,1141.1486948738457,15,0.033598244,1.9064900480152573,0.20886244,22.988247790862662,7.978845608028654e-12,0.99499667,3.493833335749926,36630,13.788772785744442,5.1097393,84.44331673715924,10.28444840904558,52.40750003624889,0.63295287,0.1394042819738388,15,5,7.978845608028654e-12,13.191648189599158,2.6589155880210456,0.037259321979945526,2.9708663460410296,15,10.985386,-2.989482,18500,0.9940917,52.40750003624889,6.914039,109,-3.10076,-0.971634,0.023360454011708498,0.5487890693274105,21.3141162214072,-3.463133,40.63189,0.0,549450,10.535563,-16.793283,60.3538756669915,1.6699139,0.007739491,17.987608,-0.3613569438457489,115.99569173609417,-0.13495344,60.3538756669915
2.1554208,2.856904733763245,10.325939,11.432188945285198,-3.6453533,17.980627,9325,41.395004,0.0,5.7201415699964855,15.0,17.54944,1.4403285,-2.5587745,3.737765526252343,15.0,-3.7258084,0.668829,333,0.07804297402617522,42.279827,15,-0.99559534,3.5593188,2.0368836,-1.0639907,0.410717,622,1155.4756041929068,15,0.06880906,1.9062980489979964,0.039305612,41.5047743917587,7.978845608028654e-12,0.99800265,3.9666330479176484,36963,12.750066244381198,2.9385602,77.23626485302673,10.519656424003188,59.49949571876473,0.65505123,0.13097935914993286,15,5,7.978845608028654e-12,9.625722933069465,2.7546180890058167,0.03781368597992696,3.016104430515759,15,10.5357485,-2.7473326,18650,0.9966239,59.49949571876473,7.4561305,110,-6.0036807,-0.99731225,0.022742055996786803,2.917144633302998,21.06883996231526,-3.8304021,42.12943,0.0,554445,10.363646,-15.918394,56.06648289378513,1.6779721,-0.018827122,17.381851,0.31574001908302307,106.8635804704857,0.012815841,56.06648289378513
1.636574,2.882796236237823,11.427426,13.786174556781663,-3.8189664,16.736595,9400,50.67434,0.0,5.652729792025639,15.0,16.857647,1.2645553,-2.2596345,3.845834305861092,15.0,-5.4018273,0.6384369,333,0.08806038502370939,47.97029,15,-0.993697,3.0630224,4.5732856,-1.1295631,0.3607396,627,1169.888026582892,15,0.038967103,1.918662604992278,0.008004955,34.610740537505826,7.978845608028654e-12,0.99586976,4.04165838452738,37296,13.35551097495246,5.196696,74.01845926303174,10.393994788028067,60.6248757679107,0.64558935,0.13770361244678497,15,5,7.978845608028654e-12,11.500708622956571,2.674436778994277,0.03757502097869292,2.870625393160939,15,11.594923,-4.0411577,18800,0.99555594,60.6248757679107,5.47112,111,-8.39514,-0.994434,0.022530206013470888,3.3734496536928695,20.17955319273695,-6.473235,46.26035,0.0,559440,11.444514,-15.850882,57.68751458791637,1.6930225,0.07119187,17.003963,-0.7203553915023804,97.38175948514797,0.07659616,57.68751458791637
1.9650586,2.889023741358991,9.7256,7.305659437946048,-3.5797646,17.36123,9475,32.969543,0.0,5.601208403997589,15.0,17.08366,1.3717817,-2.2551892,3.970954759487447,15.0,-1.891804,0.61297774,333,0.09283930499805138,34.683258,15,-0.99430853,3.4250593,3.0181541,-1.0331395,0.43000773,632,1184.1567559109244,15,-0.00886628,1.9185364329896402,-0.19449162,47.48112211561701,7.978845608028654e-12,0.9944385,3.6885586300152964,37629,13.075497779071029,3.917793,69.02101737689469,10.378787058987655,55.32837945022944,0.6305379,0.1334914118051529,15,5,7.978845608028654e-12,8.80486462616322,2.7091724619967863,0.03729395801201463,2.2004093384104064,15,9.938141,-4.4791603,18950,0.9939835,55.32837945022944,6.6681685,112,-3.761518,-0.99661434,0.019736496993573382,4.474447236874529,20.459822906166917,-1.5176911,34.14745,0.0,564435,9.719146,-15.2799835,59.56432139231171,1.7806875,-0.046080206,16.560635,-0.0702916830778122,107.52146990736647,-0.06851195,59.56432139231171
1.8097588,2.8484746025954593,10.42535,6.7935822277983755,-3.0125594,17.483597,9550,39.617878,0.0,5.548465824016603,15.0,17.216,1.3625996,-2.1812353,4.052580764033768,15.0,-3.7193055,0.63749504,333,0.0929241580015514,39.75441,15,-0.9918507,3.995753,3.559722,-1.0334837,0.4569848,637,1198.3638616999087,15,0.32607645,1.9182632459851447,0.16188636,49.324403238027976,7.978845608028654e-12,0.99907035,3.7613101212317694,37962,12.670899039099865,3.7752144,68.68135204160347,10.335687345970655,56.41965181847654,0.6174682,0.1332135647535324,15,5,7.978845608028654e-12,9.779210874582786,2.7170959259965457,0.037317021982744336,2.587030097237997,15,10.730656,-2.7187388,19100,0.9954951,56.41965181847654,10.064331,113,-3.08789,-0.991297,0.021621169988065958,15.434997039072032,18.966707948487254,-2.9840474,40.338264,0.0,569430,10.548833,-15.895084,60.78871146050652,1.8760673,0.03492322,16.807274,-0.38321325182914734,108.96198787837415,0.0043701148,60.78871146050652
2.1354883,2.66654811358834,11.014353,15.782694156495452,-2.9000888,18.351019,9625,44.506866,0.0,5.527790450985776,15.0,19.088387,1.3922224,-2.1738043,3.444913796790429,15.0,-8.861167,0.5973937,333,0.09261781399254687,43.989635,15,-0.9924282,2.8411026,4.610007,-1.1645544,0.40312782,642,1212.6249875669018,15,-0.45256722,1.9249769960006233,0.21551305,27.123706189566725,7.978845608028654e-12,0.99569553,2.977693178752215,38295,13.165457208151222,4.5626736,68.97347809145063,10.328969966998557,44.66539768128324,0.6353164,0.13120964169502258,15,5,7.978845608028654e-12,9.971677031778691,2.723416257998906,0.03751643301802687,2.1226339887315175,15,11.340671,-3.6777236,19250,0.9971868,44.66539768128324,6.3418703,114,-5.2259116,-0.9930813,0.022652015002677217,12.61543151600315,19.239745510209506,-7.352184,44.49744,0.0,574425,11.058882,-17.37424,51.673706951856445,1.689689,0.05793096,18.980219,0.27537792921066284,107.55628138133898,0.12975796,51.673706951856445
2.0149727,2.9163898710802276,10.697464,8.834530700186134,-3.0390654,20.115837,9700,43.087776,0.0,5.599752057023579,15.0,20.044533,1.3119297,-2.40022,3.930379126547704,15.0,-4.7938023,0.6520383,333,0.08704264598782174,44.474648,15,-0.9946224,2.5808873,3.5385423,-1.1183654,0.4093619,647,1227.0070126268838,15,-0.052594468,1.9209731409791857,-0.0033610018,54.81067355633701,7.978845608028654e-12,0.9991121,4.35657420497427,38628,13.409403607548484,5.0697975,79.99941829282383,10.377494704996934,65.34861307461406,0.6461307,0.13720917701721191,15,5,7.978845608028654e-12,9.096530071862901,2.709583224990638,0.037546678009675816,2.564294526420542,15,10.99308,-6.2421255,19400,0.9972922,65.34861307461406,7.3953066,115,-5.68695,-0.99428254,0.022596958006033674,8.710778469506176,21.216900734872933,-4.71962,43.71029,0.0,579420,10.607999,-18.265135,58.955686898215575,1.5707449,0.014386267,19.808784,0.029737040400505066,106.16024811232126,0.104738,58.955686898215575
1.9532044,2.8161843337146246,11.405577,24.820811613200444,-5.0573187,19.130184,9775,42.30767,0.0,5.556518902012613,15.0,19.301685,1.3354225,-2.2123384,3.839157091937739,15.0,-7.6847563,0.55175257,333,0.0944346750038676,41.125267,15,-0.99571514,5.3051343,3.2632618,-1.1686772,0.45058516,652,1241.3213609199156,15,0.40052193,1.9109253219794482,0.015654406,4.426301364358104,7.978845608028654e-12,0.9854742,3.0567221295012126,38961,13.23478184054301,2.7986076,71.7692346511437,10.329705154959811,45.850831942518184,0.6054386,0.12582217156887054,15,5,7.978845608028654e-12,8.723268924927867,2.71259049497894,0.03727074098424055,2.5840878443416613,15,11.891364,-4.3126917,19550,0.995994,45.850831942518184,11.93194,116,-9.438779,-0.9960768,0.01796502000070177,0.5844352697612666,20.87463610902587,-8.189712,40.86025,0.0,584415,11.522652,-17.80605,57.58735637906609,2.009695,-0.0068577337,19.332588,-0.09692715108394623,105.19946181641427,-0.020201359,57.58735637906609
1.8320167,2.8610674897456203,10.623183,12.34686958156021,-2.717419,19.591179,9850,44.05145,0.0,5.526912681001704,15.0,19.417412,1.3722546,-2.4454842,4.128870313322971,15.0,-1.7232264,0.60369927,333,0.08584184100618586,46.365944,15,-0.9942719,3.2532687,4.0565953,-1.0983107,0.42802098,657,1255.5864952439151,15,0.36695403,1.9139491799869575,-0.038883176,47.40620200264432,7.978845608028654e-12,0.9979333,4.457951838342956,39294,13.413856326928794,3.0205727,84.80559953980938,10.292376887984574,66.86927757514434,0.63318336,0.14087173342704773,15,5,7.978845608028654e-12,9.998456344965462,2.7115353630215395,0.03709776297910139,2.801705125184669,15,11.154771,-3.0037658,19700,0.99499935,66.86927757514434,6.4024143,117,-2.508523,-0.99568546,0.01704005998908542,10.440694300927438,18.199726221429582,-1.5465162,42.871273,0.0,589410,10.791581,-18.3514,61.93305469984457,1.8216171,0.01152553,19.557125,-0.3294409513473511,108.7158625025204,-0.02242925,61.93305469984457
1.9928842,2.997214407601559,10.725366,6.438326875528528,-2.6695006,18.640808,9925,41.80151,0.0,5.582188139000209,15.0,19.18031,1.3304302,-2.3693972,4.171755337242258,15.0,-2.4427626,0.6686425,333,0.09060695199877955,42.959118,15,-0.9951228,2.8778105,4.2846327,-1.110471,0.41575,662,1270.0771787808917,15,-0.18958032,1.9161268300085794,-0.057661667,46.977726999290184,7.978845608028654e-12,0.9954013,3.747859577907167,39627,13.301910341934407,4.263775,64.74396704298005,10.362641689978773,56.21789366860749,0.6498625,0.1392877846956253,15,5,7.978845608028654e-12,10.33174856338625,2.7141168969974387,0.036999898991780356,2.5204367633604066,15,10.835237,-1.4936848,19850,0.9951406,56.21789366860749,6.4703035,118,-2.6651995,-0.9964373,0.02260297298198566,7.501422915213837,19.160094049799298,-3.0359747,42.615685,0.0,594405,10.592364,-17.661182,62.57633005863387,1.6121584,0.013106159,18.906292,-0.014034086838364601,116.77049617665092,0.16982828,62.57633005863387
2.2332406,2.906993366343269,9.270471,19.475108318245933,-2.5772119,19.75709,10000,41.11164,0.0,5.579655894980533,15.0,19.413355,1.3937901,-2.422528,4.102073981801721,15.0,-1.2327008,0.59551597,333,0.08762068199575879,41.03551,15,-0.99263245,3.765913,2.7038493,-1.152715,0.41585585,667,1284.5669578138331,15,-0.09895602,1.9107173070078716,0.19954215,18.77725252620881,7.978845608028654e-12,0.9988199,3.1839126700823246,39960,12.87260861630589,3.5425973,70.67692399089613,10.283171073970152,47.758690051234865,0.62922263,0.13432861864566803,15,5,7.978845608028654e-12,8.380507734274664,2.644469898979878,0.03723057601018809,2.610795031811568,15,9.593067,-3.6198487,20000,0.9975346,47.758690051234865,7.3088903,119,-4.2502837,-0.99517876,0.02347671499592252,4.34878714820518,20.16634408949077,-2.848153,41.44341,0.0,599400,9.395536,-17.918144,61.53110972702581,1.8222661,0.012558547,19.345413,0.46850594878196716,100.70579042429124,0.12150198,61.53110972702581
1.6573542,2.870395582037882,9.87645,17.5040809084212,-2.6413414,19.30267,10075,43.989433,0.0,5.532644841994625,15.0,19.271645,1.2344806,-2.6577032,4.222883933800185,15.0,-5.895372,0.6478521,333,0.0884510760079138,43.925392,15,-0.99445933,3.685693,2.7475479,-1.1710331,0.39750502,672,1298.9513662118698,15,-0.416817,1.911654778989032,-0.042997144,47.25544268341025,7.978845608028654e-12,0.9935606,4.032391768350308,40293,13.15181093063304,4.368594,94.25472619600481,10.306129980017431,60.48587652525462,0.6174825,0.13504087924957275,15,5,7.978845608028654e-12,12.836251855001242,2.713319230999332,0.039861013006884605,2.6788256726609645,15,10.190616,-2.7283435,20150,0.99797344,60.48587652525462,6.381521,120,-5.816196,-0.9982027,0.02019903901964426,4.755553151387477,18.971678773546206,-6.6600237,41.805386,0.0,604395,9.8362665,-18.677658,63.34325900700277,1.7030857,0.022200694,19.712494,-0.6851161122322083,102.10950386544744,0.1432034,63.34325900700277
2.1216166,2.939719846348762,10.779259,13.445238144436365,-2.9004693,19.395706,10150,46.296608,0.0,5.590399009000976,15.0,19.132664,1.3298717,-2.295502,4.243072069901843,15.0,-7.4213467,0.64817315,333,0.09277747900341637,48.087784,15,-0.994886,2.5916648,2.5905814,-1.1111479,0.43388635,677,1313.6204185088864,15,0.22389948,1.9222399659920484,0.23084158,15.701009326606567,7.978845608028654e-12,0.99945235,2.1100668235371134,40626,13.566929303713723,3.372056,54.439757880233856,10.395223962026648,31.651002353056697,0.6181702,0.13820891082286835,15,5,7.978845608028654e-12,7.159804549514819,2.728015171014704,0.038952467002673075,2.10378805033332,15,11.082637,-5.6358767,20300,0.9974471,31.651002353056697,6.1632614,121,-10.740939,-0.99960494,0.022839870012830943,5.99321098323256,19.804367044839363,-7.7580137,46.446575,0.0,609390,10.957151,-17.889275,63.64608104852765,1.7575825,-0.01919445,19.290974,0.24059492349624634,111.01471406786821,-0.042605598,63.64608104852765
1.6970382,2.862535943707947,11.141973,17.963052375546145,-4.1643662,18.676363,10225,39.063007,0.0,5.695165680983337,15.0,19.03645,1.2994064,-2.2724128,3.982396702437789,15.0,-1.490707,0.60331136,333,0.09377790801227093,38.58247,15,-0.9907249,2.7938023,3.0548885,-1.1569699,0.44357422,682,1328.2979543528927,15,0.28114897,1.912336493987823,-0.06269137,23.30176241592105,7.978845608028654e-12,0.9983361,2.998178668808713,40959,13.278976606353819,3.2209435,71.7377459285483,10.483750716986833,44.97268003213069,0.6137342,0.1346338987350464,15,5,7.978845608028654e-12,10.126470037343983,2.7217372829909436,0.03781879899906926,2.40711904626849,15,11.2432575,-6.6630244,20450,0.99734753,44.97268003213069,6.266374,122,-2.6073818,-0.9909307,0.022914552013389766,4.628879899659319,21.061227281390316,-3.1064327,40.403362,0.0,614385,11.295573,-17.94781,59.735950536566826,1.9064955,-0.0035285212,19.11076,-0.6072673797607422,104.31177239037109,0.22180831,59.735950536566826
1.9458432,2.983106994386859,10.443809,28.841377861761895,-2.7396126,17.476475,10300,42.160545,0.0,5.645580552023603,15.0,17.54924,1.3576806,-2.0179641,4.211618417150841,15.0,-5.6167674,0.5848571,333,0.09032764000585303,39.20278,15,-0.9959925,3.3988156,2.6451197,-1.081738,0.41362914,687,1342.8663851569,15,-0.08263945,1.9141937350213993,-0.19057438,15.625770841679664,7.978845608028654e-12,0.9758145,3.994884523111069,41292,14.334773663897145,4.6044374,100.57975609372295,10.386980592040345,59.923267846666036,0.6402848,0.13789284229278564,15,5,7.978845608028654e-12,12.486817228880675,2.676107792009134,0.03804713598219678,3.30409201512769,15,10.694805,-1.6252487,20600,0.9953414,59.923267846666036,6.1604147,123,-7.0882545,-0.99599725,0.02272373699815944,5.418739024719896,20.557784265760183,-3.962102,41.04105,0.0,619380,10.234013,-15.839653,63.174276257262605,1.5762736,-0.028577331,17.325752,-0.10728690028190613,117.36930378322381,-0.116231255,63.174276257262605
2.0153265,2.881635473109894,10.732142,13.184176298238562,-2.726971,19.651163,10375,39.691463,0.0,5.602599931997247,15.0,19.128332,1.3612671,-2.302386,4.142722247564224,15.0,-5.384754,0.6750154,333,0.0802230889967177,41.056602,15,-0.99457055,2.954198,3.0368948,-1.1570684,0.40570173,692,1357.6075713208702,15,-0.19659835,1.9199614179960918,0.011833477,53.10991632627603,7.978845608028654e-12,0.99717075,4.888291229655414,41625,13.009568746826801,3.1687858,90.70741210694145,10.398212555970531,73.32436844483122,0.634627,0.1446264088153839,15,5,7.978845608028654e-12,10.700082562829255,2.735635827004444,0.03905798599589616,3.0256480577815568,15,11.097291,-1.8788339,20750,0.997686,73.32436844483122,6.546549,124,-4.523349,-0.9968115,0.020734303980134428,5.292177951838554,20.67224832653003,-6.1862407,41.653088,0.0,624375,10.450366,-17.940868,62.140833713463365,1.6484784,0.0029012093,19.27763,0.029651813209056854,113.14480791231358,0.09341091,62.140833713463365
1.9982831,2.9407195807943807,10.427141,20.44254934755526,-3.5574896,16.502771,10450,37.824196,0.0,5.554846036015078,15.0,16.633713,1.3954107,-2.3258557,4.2303665436433615,15.0,-5.504835,0.6418709,333,0.08947422399069183,41.554337,15,-0.9937779,2.7794535,3.0561426,-1.1066068,0.40473992,697,1372.2368177618482,15,-0.11565414,1.916241128987167,-0.116753034,24.914906011914052,7.978845608028654e-12,0.9988104,3.525166231747415,41958,13.957545087728587,2.57069,76.25394142684289,10.355842702992959,52.87749347621123,0.6346971,0.14700117707252502,15,5,7.978845608028654e-12,9.478251771559808,2.7347369229828473,0.03801096501410939,2.718755281693753,15,10.534589,-5.563345,20900,0.99440426,52.87749347621123,6.54784,125,-6.9769692,-0.9971928,0.02253342600306496,12.491053432592185,20.004826316487698,-7.42272,39.017414,0.0,629370,10.472342,-15.466699,63.45549815465042,1.7942727,0.011006783,16.401863,-0.003295719623565674,113.32424597026304,0.014554512,63.45549815465042
1.6537993,2.8992717867306,11.244645,5.695078791092886,-4.4321575,17.787308,10525,43.867958,0.0,5.547426606004592,15.0,17.827276,1.2828382,-2.4084272,4.019635935706527,15.0,-5.881218,0.6487576,333,0.09393830399494618,42.63096,15,-0.99292946,2.7863593,2.889559,-1.0924842,0.41144055,702,1386.8949956318247,15,0.1047833,1.9142960400204174,0.12179601,50.06050797016552,7.978845608028654e-12,0.99598926,3.8461105072115735,42291,14.51541081219976,2.951921,65.55562537009837,10.353807577019325,57.6916576081736,0.6500855,0.1492086946964264,15,5,-0.0,8.957125705217575,2.7378176120109856,0.03766960298526101,2.2874554292544924,15,11.367448,-4.4742537,21050,0.9987652,57.6916576081736,5.434792,126,-4.6112795,-0.9900427,0.02265941200312227,9.319940711991924,18.680641404481477,-3.74163,43.641968,0.0,634365,11.06936,-16.549688,60.29453903559791,1.7212396,0.012056992,17.988693,-0.6590851545333862,102.80908019128728,-0.053891726,60.29453903559791
2.171999,2.8678542373945053,11.473132,23.31517775518564,-2.9134855,19.09999,10600,37.037716,0.0,5.544171689020004,15.0,19.244713,1.3361012,-2.1225562,4.096391201677262,15.0,-6.4850564,0.6125703,333,0.1152319959946908,39.47827,15,-0.9937451,3.0217402,3.1887562,-1.1609194,0.39000756,707,1401.5486061088159,15,-0.03889215,1.915623292006785,-0.11700419,21.428241295516397,7.978845608028654e-12,0.9990747,3.167153139357478,42624,13.268618859433603,3.1628814,82.63335364834168,10.376074262021575,47.50729709036217,0.6267609,0.13638029992580414,15,5,7.978845608028654e-12,9.32428783471023,2.740773597994121,0.0368860790040344,2.670218610176516,15,11.246416,-3.392385,21200,0.9963486,47.50729709036217,9.5303545,127,-6.7420945,-0.99174917,0.023387608001939952,5.482751030152272,19.912347883221123,-8.718362,40.09642,0.0,639360,11.1403055,-17.585463,61.44586802515894,1.8709002,-0.0074959323,18.839968,0.3427891135215759,112.94337310758016,0.103190795,61.44586802515894
1.8254629,2.821965888460275,10.410867,14.759283023716625,-4.30415,20.008894,10675,37.819187,0.0,5.547666870988905,15.0,20.592796,1.3433568,-2.3388538,4.024336749730711,15.0,-6.4059896,0.6633656,333,0.09002358099678531,36.916786,15,-0.9960915,2.8141267,2.8620412,-1.0549971,0.44164312,712,1416.5117791527591,15,0.31358597,1.9096985869982745,0.18862708,33.046743452288275,7.978845608028654e-12,0.99735266,3.735148412119078,42957,13.326509336140887,4.0508127,79.18013520815478,10.313542605988914,56.02722618178619,0.6434635,0.13935218751430511,15,5,7.978845608028654e-12,9.866251288184008,2.7063649999909103,0.0369823390210513,2.5621675051541573,15,10.418823,-4.7742043,21350,0.99777323,56.02722618178619,7.151492,128,-5.2571735,-0.985846,0.02280622799298726,9.496054763809102,17.677565401248177,-5.9388304,37.907894,0.0,644355,10.148644,-19.257298,60.365051245960665,1.866278,0.04002095,20.3475,-0.3439284563064575,104.78583819181353,0.10402475,60.365051245960665
2.097303,2.978222098654295,9.46528,9.756339607830188,-2.6292887,18.536777,10750,37.226543,0.0,5.551098789990647,15.0,18.034595,1.338293,-2.2677562,4.427850498135069,15.0,-4.0585895,0.62878114,333,0.07967857402400114,39.50212,15,-0.9965161,2.8115487,2.6305935,-1.1186951,0.42037585,717,1431.345251163817,15,0.0814563,2.0508982529863715,0.10820202,58.681431327610234,7.978845608028654e-12,0.9963205,4.797811502707454,43290,13.342367873593563,2.6762853,82.08548262793518,10.448559612035751,71.9671725406118,0.6322888,0.1357722133398056,15,5,7.978845608028654e-12,10.467727865691723,2.7061949180206284,0.0386082730256021,2.9994125420493596,15,9.83054,-2.164446,21500,0.9975203,71.9671725406118,6.833832,129,-5.514103,-0.9963986,0.02208080398850143,5.946851809737442,18.73361362849456,-4.1990747,38.86898,0.0,649350,9.43712,-16.814783,66.41775747202604,1.6764838,0.020774288,17.97149,0.19428731501102448,117.96784208900986,0.16430567,66.41775747202604
2.0816846,2.9132840147886165,10.663271,11.650753500286292,-2.5607808,19.268078,10825,42.600025,0.0,5.587835884012748,15.0,19.132704,1.347443,-2.430224,4.087342677682275,15.0,-2.8370466,0.53106624,333,0.08204027899773791,43.01465,15,-0.9933881,2.7100623,2.9568024,-1.1190546,0.41464734,722,1446.2121409558458,15,0.6772237,1.9137050949793775,0.2759288,42.24934621223805,7.978845608028654e-12,0.9986651,3.8465349459823073,43623,14.804508818701374,3.925387,74.69020341370481,10.359313882014249,57.69802418973459,0.6313119,0.1395648568868637,15,5,7.978845608028654e-12,7.716841431005121,2.7154536620073486,0.0377460670133587,2.352305012420762,15,10.960627,-1.905772,21650,0.9945414,57.69802418973459,5.74614,130,-4.0510254,-0.95951873,0.022532895003678277,4.89008692301905,20.806398018596127,-3.4414024,41.92441,0.0,654345,10.715871,-18.010712,61.31014016523414,1.5885289,-0.0308599,19.571926,0.1608031690120697,107.88073511746158,0.046709195,61.31014016523414
2.167328,2.787942149551824,10.622242,12.284438132501654,-2.6024575,19.925858,10900,46.407043,0.0,5.624967727024341,15.0,20.192972,1.3623595,-2.378282,4.138735718422612,15.0,-4.8665304,0.62354535,333,0.0894952559901867,46.650837,15,-0.9928303,2.767359,2.7262063,-1.1745124,0.43209606,727,1461.1865611438989,15,0.49699014,1.9652347269875463,-0.0773837,44.2672149174188,7.978845608028654e-12,0.9972846,4.196143774210164,43956,13.751350221836729,3.2433891,81.66536096784091,10.425563359021908,62.94215661315245,0.64114225,0.1387118548154831,15,5,7.978845608028654e-12,9.309809494500566,2.6869845100154635,0.03741389399510808,2.731181409499093,15,10.708902,-3.3433576,21800,0.99841946,62.94215661315245,6.4266095,131,-6.085984,-0.9961394,0.021467245009262115,5.3918257712312805,17.832129726030452,-5.652688,46.99635,0.0,659340,10.625493,-18.536049,62.08103577633917,1.6806619,0.0011565998,19.972076,0.33059069514274597,101.60823048647644,0.19952911,62.08103577633917
